case_id,filename,filepath,family,fault_type,scr,noise_std,fs_Hz,f0_Hz,t_start_s,t_end_s,t_event_s,base_mag_pu,voltage_dip_depth,tau_decay_s,f_transient_Hz,K_base,tau1_s,tau2_s,f1_Hz,gate_time_s,K1,K2,tau_rise_s,tau_fall_s,f_ctrl_Hz,K
574,case_00574_dfig_like_3ph_scr8.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00574_dfig_like_3ph_scr8.0_n0.010_r4.csv,dfig_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,6.000209403374841,1.0318020965755461,0.18000000000000002,,,,0.00225,0.0095,1916.6666666666665,0.002951048103706524,0.2925,0.11875000000000001,,,,
575,case_00575_dfig_like_3ph_scr8.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00575_dfig_like_3ph_scr8.0_n0.010_r5.csv,dfig_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,5.998813114060752,1.040327203135241,0.18000000000000002,,,,0.00225,0.0095,1916.6666666666665,0.0029917460190712094,0.2925,0.11875000000000001,,,,
576,case_00576_dfig_like_3ph_scr8.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00576_dfig_like_3ph_scr8.0_n0.010_r6.csv,dfig_like,3ph,8.0,0.01,10000,50.0,5.98,6.04,5.999961478556969,1.055260654877408,0.18000000000000002,,,,0.00225,0.0095,1916.6666666666665,0.00304912908032513,0.2925,0.11875000000000001,,,,
577,case_00577_dfig_like_slg_a_scr2.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00577_dfig_like_slg_a_scr2.0_n0.002_r1.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.998577974851803,1.059884456381627,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004641439318582811,0.45,0.17500000000000002,,,,
578,case_00578_dfig_like_slg_a_scr2.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00578_dfig_like_slg_a_scr2.0_n0.002_r2.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.999221222804714,1.0470734671270945,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.0046924390627005996,0.45,0.17500000000000002,,,,
579,case_00579_dfig_like_slg_a_scr2.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00579_dfig_like_slg_a_scr2.0_n0.002_r3.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.999596129691125,1.0549997781149116,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.00431363055977538,0.45,0.17500000000000002,,,,
580,case_00580_dfig_like_slg_a_scr2.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00580_dfig_like_slg_a_scr2.0_n0.002_r4.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.998138169571984,1.0030989581483907,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004760453180374191,0.45,0.17500000000000002,,,,
581,case_00581_dfig_like_slg_a_scr2.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00581_dfig_like_slg_a_scr2.0_n0.002_r5.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.999534941279736,1.0068147321184853,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004641040461782092,0.45,0.17500000000000002,,,,
582,case_00582_dfig_like_slg_a_scr2.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00582_dfig_like_slg_a_scr2.0_n0.002_r6.csv,dfig_like,slg_a,2.0,0.002,10000,50.0,5.98,6.04,5.99847934022077,1.032084123223759,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.0047509760926242135,0.45,0.17500000000000002,,,,
583,case_00583_dfig_like_slg_a_scr2.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00583_dfig_like_slg_a_scr2.0_n0.005_r1.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,6.000064583466298,1.062181607211473,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004652030690022277,0.45,0.17500000000000002,,,,
584,case_00584_dfig_like_slg_a_scr2.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00584_dfig_like_slg_a_scr2.0_n0.005_r2.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.999388551380817,1.0049145742175813,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004795030457427649,0.45,0.17500000000000002,,,,
585,case_00585_dfig_like_slg_a_scr2.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00585_dfig_like_slg_a_scr2.0_n0.005_r3.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.99820331107195,1.0483524115982292,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004416877638558309,0.45,0.17500000000000002,,,,
586,case_00586_dfig_like_slg_a_scr2.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00586_dfig_like_slg_a_scr2.0_n0.005_r4.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.997984913070776,1.0522694620107536,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004349759164270922,0.45,0.17500000000000002,,,,
587,case_00587_dfig_like_slg_a_scr2.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00587_dfig_like_slg_a_scr2.0_n0.005_r5.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.999950354354558,1.036573302995333,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004534516731564302,0.45,0.17500000000000002,,,,
588,case_00588_dfig_like_slg_a_scr2.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00588_dfig_like_slg_a_scr2.0_n0.005_r6.csv,dfig_like,slg_a,2.0,0.005,10000,50.0,5.98,6.04,5.999610628727913,1.073583355644714,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.0047007000594637026,0.45,0.17500000000000002,,,,
589,case_00589_dfig_like_slg_a_scr2.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00589_dfig_like_slg_a_scr2.0_n0.010_r1.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.999243718498987,1.076509304236573,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004687059578988379,0.45,0.17500000000000002,,,,
590,case_00590_dfig_like_slg_a_scr2.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00590_dfig_like_slg_a_scr2.0_n0.010_r2.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.999039649157722,1.0377055840893012,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004506580176724586,0.45,0.17500000000000002,,,,
591,case_00591_dfig_like_slg_a_scr2.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00591_dfig_like_slg_a_scr2.0_n0.010_r3.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.999176566866611,1.0161344879460068,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004541103052701972,0.45,0.17500000000000002,,,,
592,case_00592_dfig_like_slg_a_scr2.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00592_dfig_like_slg_a_scr2.0_n0.010_r4.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.999096909550788,1.059741647133954,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004610773273452663,0.45,0.17500000000000002,,,,
593,case_00593_dfig_like_slg_a_scr2.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00593_dfig_like_slg_a_scr2.0_n0.010_r5.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.99956943476571,1.0298254692064595,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004412409269326809,0.45,0.17500000000000002,,,,
594,case_00594_dfig_like_slg_a_scr2.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00594_dfig_like_slg_a_scr2.0_n0.010_r6.csv,dfig_like,slg_a,2.0,0.01,10000,50.0,5.98,6.04,5.997966994434261,1.0673721993552894,0.5249999999999999,,,,0.0036,0.014,1416.6666666666667,0.004818079770250805,0.45,0.17500000000000002,,,,
595,case_00595_dfig_like_slg_a_scr3.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00595_dfig_like_slg_a_scr3.0_n0.002_r1.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.997927514641323,1.0510123461168575,0.35,,,,0.003,0.012,1500.0,0.004018370023430475,0.38,0.15000000000000002,,,,
596,case_00596_dfig_like_slg_a_scr3.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00596_dfig_like_slg_a_scr3.0_n0.002_r2.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.9982662106556965,1.0561426406924426,0.35,,,,0.003,0.012,1500.0,0.003902474389911683,0.38,0.15000000000000002,,,,
597,case_00597_dfig_like_slg_a_scr3.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00597_dfig_like_slg_a_scr3.0_n0.002_r3.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,6.0000301135405225,1.0285876087965369,0.35,,,,0.003,0.012,1500.0,0.003968866036972797,0.38,0.15000000000000002,,,,
598,case_00598_dfig_like_slg_a_scr3.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00598_dfig_like_slg_a_scr3.0_n0.002_r4.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.999313205581316,1.0017693123717601,0.35,,,,0.003,0.012,1500.0,0.0038399149452544297,0.38,0.15000000000000002,,,,
599,case_00599_dfig_like_slg_a_scr3.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00599_dfig_like_slg_a_scr3.0_n0.002_r5.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.999911904723186,1.0379797021487147,0.35,,,,0.003,0.012,1500.0,0.003838115999427516,0.38,0.15000000000000002,,,,
600,case_00600_dfig_like_slg_a_scr3.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00600_dfig_like_slg_a_scr3.0_n0.002_r6.csv,dfig_like,slg_a,3.0,0.002,10000,50.0,5.98,6.04,5.998561841412814,1.0787944665828069,0.35,,,,0.003,0.012,1500.0,0.00416172062902657,0.38,0.15000000000000002,,,,
601,case_00601_dfig_like_slg_a_scr3.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00601_dfig_like_slg_a_scr3.0_n0.005_r1.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,6.000249745708813,1.0571776277005507,0.35,,,,0.003,0.012,1500.0,0.004083924507856346,0.38,0.15000000000000002,,,,
602,case_00602_dfig_like_slg_a_scr3.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00602_dfig_like_slg_a_scr3.0_n0.005_r2.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,6.000058264682474,1.0715516018065343,0.35,,,,0.003,0.012,1500.0,0.003970604000259878,0.38,0.15000000000000002,,,,
603,case_00603_dfig_like_slg_a_scr3.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00603_dfig_like_slg_a_scr3.0_n0.005_r3.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.998076658819254,1.0161146879945921,0.35,,,,0.003,0.012,1500.0,0.004116727469335259,0.38,0.15000000000000002,,,,
604,case_00604_dfig_like_slg_a_scr3.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00604_dfig_like_slg_a_scr3.0_n0.005_r4.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,6.000200863412638,1.0759267885021122,0.35,,,,0.003,0.012,1500.0,0.0037769675579687806,0.38,0.15000000000000002,,,,
605,case_00605_dfig_like_slg_a_scr3.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00605_dfig_like_slg_a_scr3.0_n0.005_r5.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,5.997638734342534,1.0410225431155997,0.35,,,,0.003,0.012,1500.0,0.0038356350912337545,0.38,0.15000000000000002,,,,
606,case_00606_dfig_like_slg_a_scr3.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00606_dfig_like_slg_a_scr3.0_n0.005_r6.csv,dfig_like,slg_a,3.0,0.005,10000,50.0,5.98,6.04,6.0000181873763125,1.0364198802923263,0.35,,,,0.003,0.012,1500.0,0.003788786332380519,0.38,0.15000000000000002,,,,
607,case_00607_dfig_like_slg_a_scr3.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00607_dfig_like_slg_a_scr3.0_n0.010_r1.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.998280951809406,1.0407766625301498,0.35,,,,0.003,0.012,1500.0,0.003878321593878427,0.38,0.15000000000000002,,,,
608,case_00608_dfig_like_slg_a_scr3.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00608_dfig_like_slg_a_scr3.0_n0.010_r2.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.9995168673270225,1.0192510230317493,0.35,,,,0.003,0.012,1500.0,0.004069661932855409,0.38,0.15000000000000002,,,,
609,case_00609_dfig_like_slg_a_scr3.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00609_dfig_like_slg_a_scr3.0_n0.010_r3.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.997863229789095,1.0249700439188016,0.35,,,,0.003,0.012,1500.0,0.004114322614020163,0.38,0.15000000000000002,,,,
610,case_00610_dfig_like_slg_a_scr3.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00610_dfig_like_slg_a_scr3.0_n0.010_r4.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,6.0002529852781725,1.0666709674680541,0.35,,,,0.003,0.012,1500.0,0.004200617081539328,0.38,0.15000000000000002,,,,
611,case_00611_dfig_like_slg_a_scr3.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00611_dfig_like_slg_a_scr3.0_n0.010_r5.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.998644242511191,1.0355919830235742,0.35,,,,0.003,0.012,1500.0,0.0042919902380873275,0.38,0.15000000000000002,,,,
612,case_00612_dfig_like_slg_a_scr3.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00612_dfig_like_slg_a_scr3.0_n0.010_r6.csv,dfig_like,slg_a,3.0,0.01,10000,50.0,5.98,6.04,5.998588535932281,1.031640191460693,0.35,,,,0.003,0.012,1500.0,0.003730127183186633,0.38,0.15000000000000002,,,,
613,case_00613_dfig_like_slg_a_scr5.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00613_dfig_like_slg_a_scr5.0_n0.002_r1.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.998384236823209,1.0187984850870389,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003589141075404303,0.324,0.13,,,,
614,case_00614_dfig_like_slg_a_scr5.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00614_dfig_like_slg_a_scr5.0_n0.002_r2.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.998542696942784,1.0618078786579228,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0034514471078326073,0.324,0.13,,,,
615,case_00615_dfig_like_slg_a_scr5.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00615_dfig_like_slg_a_scr5.0_n0.002_r3.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,6.00011300441636,1.0157729207641126,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003236739731109061,0.324,0.13,,,,
616,case_00616_dfig_like_slg_a_scr5.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00616_dfig_like_slg_a_scr5.0_n0.002_r4.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.999802799317291,1.065222605683226,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0033604246234033015,0.324,0.13,,,,
617,case_00617_dfig_like_slg_a_scr5.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00617_dfig_like_slg_a_scr5.0_n0.002_r5.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,6.0002169520467294,1.0317237530291443,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003365940780963646,0.324,0.13,,,,
618,case_00618_dfig_like_slg_a_scr5.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00618_dfig_like_slg_a_scr5.0_n0.002_r6.csv,dfig_like,slg_a,5.0,0.002,10000,50.0,5.98,6.04,5.998589104856627,1.0636966836116657,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003222252344294727,0.324,0.13,,,,
619,case_00619_dfig_like_slg_a_scr5.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00619_dfig_like_slg_a_scr5.0_n0.005_r1.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.99780932340066,1.005892957235998,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0034021505788747893,0.324,0.13,,,,
620,case_00620_dfig_like_slg_a_scr5.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00620_dfig_like_slg_a_scr5.0_n0.005_r2.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.999402188465363,1.055789857969765,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003340204790204336,0.324,0.13,,,,
621,case_00621_dfig_like_slg_a_scr5.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00621_dfig_like_slg_a_scr5.0_n0.005_r3.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.998640053144645,1.0349155052421855,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003339074540304631,0.324,0.13,,,,
622,case_00622_dfig_like_slg_a_scr5.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00622_dfig_like_slg_a_scr5.0_n0.005_r4.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,6.0002379456663135,1.0675252837732043,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003331372790332721,0.324,0.13,,,,
623,case_00623_dfig_like_slg_a_scr5.0_n0.005_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00623_dfig_like_slg_a_scr5.0_n0.005_r5.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,5.999254646082235,1.0339609663699254,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003562566662547497,0.324,0.13,,,,
624,case_00624_dfig_like_slg_a_scr5.0_n0.005_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00624_dfig_like_slg_a_scr5.0_n0.005_r6.csv,dfig_like,slg_a,5.0,0.005,10000,50.0,5.98,6.04,6.000104378532545,1.056415033379801,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003457574365898332,0.324,0.13,,,,
625,case_00625_dfig_like_slg_a_scr5.0_n0.010_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00625_dfig_like_slg_a_scr5.0_n0.010_r1.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998371219804919,1.0021588748831778,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003367464291977885,0.324,0.13,,,,
626,case_00626_dfig_like_slg_a_scr5.0_n0.010_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00626_dfig_like_slg_a_scr5.0_n0.010_r2.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.99788868841902,1.0649269324478945,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0036493408449389114,0.324,0.13,,,,
627,case_00627_dfig_like_slg_a_scr5.0_n0.010_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00627_dfig_like_slg_a_scr5.0_n0.010_r3.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.999638026369986,1.0280113332836258,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0033043016427420687,0.324,0.13,,,,
628,case_00628_dfig_like_slg_a_scr5.0_n0.010_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00628_dfig_like_slg_a_scr5.0_n0.010_r4.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,6.000283016294501,1.0068290242654012,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0032827400016147198,0.324,0.13,,,,
629,case_00629_dfig_like_slg_a_scr5.0_n0.010_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00629_dfig_like_slg_a_scr5.0_n0.010_r5.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.999451537408119,1.033871794454839,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.0034153050054015867,0.324,0.13,,,,
630,case_00630_dfig_like_slg_a_scr5.0_n0.010_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00630_dfig_like_slg_a_scr5.0_n0.010_r6.csv,dfig_like,slg_a,5.0,0.01,10000,50.0,5.98,6.04,5.998342728517047,1.0615737414768163,0.21,,,,0.0025199999999999997,0.0104,1666.6666666666667,0.003637201581020136,0.324,0.13,,,,
631,case_00631_dfig_like_slg_a_scr8.0_n0.002_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00631_dfig_like_slg_a_scr8.0_n0.002_r1.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998674171007235,1.0698087195778014,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0032006207492008883,0.2925,0.11875000000000001,,,,
632,case_00632_dfig_like_slg_a_scr8.0_n0.002_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00632_dfig_like_slg_a_scr8.0_n0.002_r2.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.998306626813425,1.0100546000712987,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.003502743717460448,0.2925,0.11875000000000001,,,,
633,case_00633_dfig_like_slg_a_scr8.0_n0.002_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00633_dfig_like_slg_a_scr8.0_n0.002_r3.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.999149612303712,1.0620416013717575,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.003484844530917178,0.2925,0.11875000000000001,,,,
634,case_00634_dfig_like_slg_a_scr8.0_n0.002_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00634_dfig_like_slg_a_scr8.0_n0.002_r4.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,5.999107743557888,1.0532272046603894,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0030134956304970224,0.2925,0.11875000000000001,,,,
635,case_00635_dfig_like_slg_a_scr8.0_n0.002_r5.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00635_dfig_like_slg_a_scr8.0_n0.002_r5.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,6.000326779970764,1.068872853007994,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0033373310998740377,0.2925,0.11875000000000001,,,,
636,case_00636_dfig_like_slg_a_scr8.0_n0.002_r6.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00636_dfig_like_slg_a_scr8.0_n0.002_r6.csv,dfig_like,slg_a,8.0,0.002,10000,50.0,5.98,6.04,6.000493645768626,1.0139980295798725,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0032937522329433873,0.2925,0.11875000000000001,,,,
637,case_00637_dfig_like_slg_a_scr8.0_n0.005_r1.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00637_dfig_like_slg_a_scr8.0_n0.005_r1.csv,dfig_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.997716380133185,1.019473966782814,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0031978082234123467,0.2925,0.11875000000000001,,,,
638,case_00638_dfig_like_slg_a_scr8.0_n0.005_r2.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00638_dfig_like_slg_a_scr8.0_n0.005_r2.csv,dfig_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.9998285393972095,1.0343700139457732,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.0032190909775687664,0.2925,0.11875000000000001,,,,
639,case_00639_dfig_like_slg_a_scr8.0_n0.005_r3.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00639_dfig_like_slg_a_scr8.0_n0.005_r3.csv,dfig_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.999586368740366,1.0634339378281932,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.002968370050953549,0.2925,0.11875000000000001,,,,
640,case_00640_dfig_like_slg_a_scr8.0_n0.005_r4.csv,/root/phd_thesis/Z_Synthetic_Family_Library_v2/waveforms/case_00640_dfig_like_slg_a_scr8.0_n0.005_r4.csv,dfig_like,slg_a,8.0,0.005,10000,50.0,5.98,6.04,5.999062966486774,1.0055355310073897,0.13999999999999999,,,,0.00225,0.0095,1916.6666666666665,0.003377444382216395,0.2925,0.11875000000000001,,,,
